NOPD_Item,Type,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location
A0055225,20,AUTO ACCIDENT,1C,20,AUTO ACCIDENT,1C,3686219,557350,2025-01-01T15:20:29.220000,2025-01-01T16:47:23.743000,2025-01-01T17:03:19.183000,2025-01-01T18:41:37.020000,RTF,REPORT TO FOLLOW,N,3S04,Leon C Simon Dr & Franklin Av,70122,3,POINT (-90.05225629 30.02637697)
A0055325,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3674215,538976,2025-01-01T15:21:15.043000,,2025-01-01T15:21:15.043000,2025-01-01T16:11:20.817000,NAT,Necessary Action Taken,Y,1M01,Orleans Av & Moss St,70119,1,POINT (-90.09081621 29.97621877)
A0055425,21P,LOST PROPERTY,0G,21P,LOST PROPERTY,0G,3681869,531481,2025-01-01T15:21:50.440000,,2025-01-01T15:21:50.440000,2025-01-01T15:22:32.103000,RTF,REPORT TO FOLLOW,Y,8C02,003XX Royal St,70130,8,POINT (-90.06690499 29.95537994)
A0055525,107P,SUSPICIOUS PACKAGE,2C,21,COMPLAINT OTHER,1J,3683232,528695,2025-01-01T15:22:34.027000,,2025-01-01T15:40:59.297000,2025-01-01T15:46:12.043000,NAT,Necessary Action Taken,N,8A02,005XX Port Of New Orleans Pl,70130,8,POINT (-90.0626972 29.94767523)
A0055625,100,HIT & RUN,1C,20,AUTO ACCIDENT,1C,3700030,533774,2025-01-01T15:26:11.860000,,,2025-01-01T16:13:10.430000,RTF,REPORT TO FOLLOW,N,5.00E+03,012XX St Maurice Av,70117,5,POINT (-90.0094744 29.96111875)
A0055725,103M,MENTAL PATIENT,2C,107,SUSPICIOUS PERSON,2D,37369000,3513814,2025-01-01T15:27:36.617000,2025-01-01T16:09:55.817000,2025-01-01T16:12:12.700000,2025-01-01T17:51:15.210000,REF,REFERRED TO EXTERNAL AGENCY,N,6Q05,016XX 2nd St,70130,6,POINT (0 0)
A0055825,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3683115,532253,2025-01-01T15:28:33.100000,,2025-01-01T15:34:59.673000,2025-01-01T15:46:56.713000,GOA,GONE ON ARRIVAL,N,8C03,007XX Decatur St,70116,8,POINT (-90.06294352 29.95746231)
A0055925,21,COMPLAINT OTHER,1J,21P,LOST PROPERTY,0G,3681994,532349,2025-01-01T15:35:34.057000,,2025-01-01T15:35:34.057000,2025-01-01T15:36:42.413000,NAT,Necessary Action Taken,Y,8D05,008XX Toulouse St,70112,8,POINT (-90.06647953 29.95776094)
A0056025,103D,DOMESTIC DISTURBANCE,2C,35D,SIMPLE BATTERY DOMESTIC,2C,3672562,528024,2025-01-01T15:35:44.490000,2025-01-01T15:36:35.743000,2025-01-01T15:41:59.520000,2025-01-01T17:29:21.333000,RTF,REPORT TO FOLLOW,N,6K01,027XX S Johnson St,70125,6,POINT (-90.09641005 29.94615191)
A0056125,AREACK,AREA CHECK,0,AREACK,AREA CHECK,0,3672065,540670,2025-01-01T15:37:19.967000,,2025-01-01T15:37:19.967000,2025-01-01T16:20:26.383000,NAT,Necessary Action Taken,Y,3H02,Orleans Av & N Solomon St,70119,3,POINT (-90.0975495 29.98094008)
A0056325,67,THEFT,1,67,THEFT,1G,3685010,540423,2025-01-01T15:38:49.317000,2025-01-01T15:59:32.497000,2025-01-01T16:03:04.890000,2025-01-01T16:22:48.487000,GOA,GONE ON ARRIVAL,N,5L01,022XX N Miro St,70117,5,POINT (-90.05667123 29.97986956)
A0056525,20,AUTO ACCIDENT,1E,20,AUTO ACCIDENT,1E,3677413,531608,2025-01-01T15:41:13.033000,,,2025-01-01T18:20:49.657000,VOI,VOID,N,1G01,S Claiborne Av & Gravier St,70112,1,POINT (-90.08097119 29.9558613)
A0056625,67F,THEFT BY FRAUD,1D,67,THEFT,0,3665655,548013,2025-01-01T15:41:52.880000,,,2025-01-01T18:09:56.947000,RTF,REPORT TO FOLLOW,N,3B03,001XX 14th St,70124,3,POINT (-90.11754977 30.00131879)
A0056725,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3666265,518795,2025-01-01T15:45:00.697000,,2025-01-01T15:45:00.697000,2025-01-01T16:24:37.940000,NAT,Necessary Action Taken,Y,2B03,055XX Magazine St,70115,2,POINT (-90.11660197 29.92096204)
A0056825,62C,SIMPLE BURGLARY VEHICLE,0,62C,SIMPLE BURGLARY VEHICLE,1C,3684894,534172,2025-01-01T15:45:46.753000,,,2025-01-01T18:16:54.037000,RTF,REPORT TO FOLLOW,N,8F01,021XX Decatur St,70116,8,POINT (-90.05725893 29.96268645)
A0056925,43,SIMPLE RAPE,2F,67,THEFT,0,37369000,3513814,2025-01-01T15:46:21.670000,2025-01-01T23:08:42.137000,2025-01-01T23:24:23.827000,2025-01-02T03:44:42.200000,RTF,REPORT TO FOLLOW,N,5A01,016XX Blk N Robertson St,70116,5,POINT (0 0)
A0057025,107,SUSPICIOUS PERSON,1,107,SUSPICIOUS PERSON,2D,3674376,521491,2025-01-01T15:46:44.143000,2025-01-01T15:49:14.043000,2025-01-01T15:50:46.773000,2025-01-01T16:01:12.750000,GOA,GONE ON ARRIVAL,N,6D01,033XX St Charles Av,70115,6,POINT (-90.09090756 29.92813532)
A0057125,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3660831,527360,2025-01-01T15:47:30.517000,,2025-01-01T15:47:30.517000,2025-01-01T16:57:13.823000,NAT,Necessary Action Taken,Y,2H01,007XX S Carrollton Av,70118,2,POINT (-90.13347248 29.94466872)
A0057225,103,DISTURBANCE (OTHER),1C,103D,DOMESTIC DISTURBANCE,2C,3660678,529491,2025-01-01T15:49:41.647000,2025-01-01T15:51:49.933000,2025-01-01T15:54:29.500000,2025-01-01T16:57:09.083000,RTF,REPORT TO FOLLOW,N,2K01,085XX Oak St,70118,2,POINT (-90.13388443 29.95053348)
A0057325,62ANR,"BURGLAR ALARM, SILENT, FAR NO RESPONSE",0H,62ANR,"BURGLAR ALARM, SILENT, FAR NO RESPONSE",0H,3661071,525627,2025-01-01T15:50:56.980000,,,2025-01-01T15:50:56.980000,NAT,Necessary Action Taken,N,2D01,004XX Burdette St,70118,2,POINT (-90.13277037 29.93989892)
A0057425,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3670054,536175,2025-01-01T15:51:12.350000,,,2025-01-01T16:06:52.283000,NAT,Necessary Action Taken,N,1L04,S Pierce St & Ulloa St,70119,1,POINT (-90.10405451 29.96863967)
A0057525,107,SUSPICIOUS PERSON,2D,107,SUSPICIOUS PERSON,2D,3684276,533522,2025-01-01T15:52:30.297000,2025-01-01T15:53:39.460000,,2025-01-01T15:53:51.607000,GOA,GONE ON ARRIVAL,N,8.00E+05,012XX Decatur St,70116,8,POINT (-90.05923143 29.96091628)
A0057625,103M,MENTAL PATIENT,2C,103,DISTURBANCE (OTHER),2D,37369000,3513814,2025-01-01T15:53:09.723000,2025-01-01T15:53:53.750000,2025-01-01T15:53:57.747000,2025-01-01T17:21:23.117000,REF,REFERRED TO EXTERNAL AGENCY,N,1G02,Tulane Av & S Broad St,70119,1,POINT (0 0)
A0057725,18,TRAFFIC INCIDENT,1F,18,TRAFFIC INCIDENT,1F,3674343,533706,2025-01-01T15:53:36.367000,,,2025-01-01T15:54:14.420000,DUP,DUPLICATE,N,1G02,S Broad St & Tulane Av,70119,1,POINT (-90.09059462 29.96172303)
A0057825,67A,AUTO THEFT,0,67A,AUTO THEFT,1D,3662427,534704,2025-01-01T15:58:36.770000,,,2025-01-01T18:30:44.293000,RTF,REPORT TO FOLLOW,N,2S01,025XX Mistletoe St,70118,2,POINT (-90.12818839 29.96481842)
A0057925,35D,SIMPLE BATTERY DOMESTIC,2C,35,SIMPLE BATTERY,2E,3670195,524901,2025-01-01T15:58:39.113000,2025-01-01T15:59:21.630000,2025-01-01T15:59:25.450000,2025-01-01T17:52:36.680000,RTF,REPORT TO FOLLOW,N,2N03,027XX Napoleon Av,70115,2,POINT (-90.10399102 29.9376361)
A0058025,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3685553,543167,2025-01-01T15:58:43.627000,2025-01-01T16:47:42.500000,2025-01-01T16:56:08.810000,2025-01-01T17:52:30.890000,GOA,GONE ON ARRIVAL,N,3Y01,028XX Spain St,70122,3,POINT (-90.05486198 29.9873995)
A0058125,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3686847,536521,2025-01-01T16:00:04.833000,,2025-01-01T16:00:04.833000,2025-01-01T17:45:55.357000,NAT,Necessary Action Taken,Y,5B02,St Claude Av & Music St,70117,5,POINT (-90.0510086 29.96908458)
A0058225,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3730407,561859,2025-01-01T16:04:25.013000,,2025-01-01T16:04:25.013000,2025-01-01T17:40:27.097000,NAT,Necessary Action Taken,Y,7L02,046XX Alcee Fortier Blvd,70129,7,POINT (-89.91245149 30.03734182)
A0058325,35,SIMPLE BATTERY,2,67,THEFT,1G,3701085,524146,2025-01-01T16:05:36.870000,2025-01-01T18:44:08.710000,2025-01-01T18:49:28.357000,2025-01-01T19:25:02.877000,RTF,REPORT TO FOLLOW,N,4K02,018XX Nie Pkwy,70131,4,POINT (-90.00649653 29.93461275)
A0058425,94F,FIREWORKS,1,103,DISTURBANCE (OTHER),2D,3684699,539615,2025-01-01T16:05:57.953000,2025-01-01T16:22:48.487000,2025-01-01T16:25:56.677000,2025-01-01T16:50:17.820000,GOA,GONE ON ARRIVAL,N,5A03,N Johnson St & Elysian Fields Av,70117,5,POINT (-90.05768281 29.97765918)
A0058525,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3683048,536551,2025-01-01T16:06:58.767000,2025-01-01T16:08:00.273000,2025-01-01T16:17:09.313000,2025-01-01T16:51:12.097000,NAT,Necessary Action Taken,N,5A01,016XX Marais St,70116,5,POINT (-90.06300531 29.96928316)
A0058625,18,TRAFFIC INCIDENT,1J,18,TRAFFIC INCIDENT,1J,3669302,536271,2025-01-01T16:07:10.240000,,2025-01-01T16:07:16.313000,2025-01-01T16:14:13.840000,NAT,Necessary Action Taken,N,1K02,Tulane Av & S Carrollton Av,70119,1,POINT (-90.10642383 29.96892621)
A0058725,21,COMPLAINT OTHER,1J,107P,SUSPICIOUS PACKAGE,2C,3679132,533045,2025-01-01T16:09:04.973000,2025-01-01T16:11:13.257000,2025-01-01T16:17:46.190000,2025-01-01T17:29:20.557000,RTF,REPORT TO FOLLOW,N,1.00E+01,002XX N Robertson St,70112,1,POINT (-90.07549389 29.95976199)
A0058825,62C,SIMPLE BURGLARY VEHICLE,0,62C,SIMPLE BURGLARY VEHICLE,1G,3671831,529749,2025-01-01T16:13:17.480000,,,2025-01-01T16:18:56.387000,VOI,VOID,N,6M01,039XX 3rd St,70125,6,POINT (-90.09866013 29.9509163)
A0058925,103D,DOMESTIC DISTURBANCE,2C,66,EXTORTION (THREATS),2F,3675904,519687,2025-01-01T16:15:58.023000,2025-01-01T17:16:44.180000,2025-01-01T17:32:54.953000,2025-01-01T18:36:29.350000,RTF,REPORT TO FOLLOW,N,6A04,010XX Harmony St,70115,6,POINT (-90.08614714 29.92312787)
A0059025,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3681665,531297,2025-01-01T16:17:15.713000,,2025-01-01T16:17:15.713000,2025-01-01T16:31:29.517000,NAT,Necessary Action Taken,Y,8C02,Bienville St & Royal St,70130,8,POINT (-90.06755411 29.95487953)
A0059125,103M,MENTAL PATIENT,2C,103M,MENTAL PATIENT,2C,37369000,3513814,2025-01-01T16:17:45.513000,2025-01-01T16:18:38.427000,2025-01-01T16:26:28.187000,2025-01-01T17:19:01.337000,NAT,Necessary Action Taken,N,5I02,025XX Reynes St,70117,5,POINT (0 0)
A0059225,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3676301,555161,2025-01-01T16:19:21.183000,,2025-01-01T16:19:21.183000,2025-01-01T16:41:03.983000,NAT,Necessary Action Taken,Y,3J04,Wisner Blvd & Allen Toussaint Blvd,70124,3,POINT (-90.08367058 30.02065714)
A0059325,35,SIMPLE BATTERY,1A,35,SIMPLE BATTERY,2E,3674685,526570,2025-01-01T16:20:14.683000,2025-01-01T19:56:50.867000,2025-01-01T20:02:18.793000,2025-01-01T20:03:48.133000,GOA,GONE ON ARRIVAL,N,6I02,027XX 1st St,70113,6,POINT (-90.089758 29.94209008)
A0059425,24,MEDICAL,2D,24,MEDICAL,2D,37369000,3513814,2025-01-01T16:21:29.903000,,2025-01-01T17:17:29.120000,2025-01-01T18:23:32.957000,NAT,Necessary Action Taken,N,8D01,009XX Canal St,70112,8,POINT (0 0)
A0059525,AREACK,AREA CHECK,0,AREACK,AREA CHECK,0,3668693,541138,2025-01-01T16:21:34.417000,,2025-01-01T16:21:34.417000,2025-01-01T17:05:24.463000,NAT,Necessary Action Taken,Y,3H01,Helena St & Bienville Av,70119,3,POINT (-90.10818504 29.98232692)
A0059625,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3681989,527630,2025-01-01T16:23:52.670000,,,2025-01-01T18:19:54.483000,NAT,Necessary Action Taken,N,8G01,Julia St & Commerce St,70130,8,POINT (-90.06665918 29.94478616)
A0059725,62A,"BURGLAR ALARM, SILENT",2C,62A,"BURGLAR ALARM, SILENT",2C,3661091,525601,2025-01-01T16:24:03.793000,2025-01-01T16:24:41.063000,2025-01-01T16:32:09.663000,2025-01-01T17:27:09.293000,NAT,Necessary Action Taken,N,2D01,004XX Burdette St,70118,2,POINT (-90.13270918 29.93982547)
A0059825,18A,ABANDONED VEHICLE,1J,107,SUSPICIOUS PERSON,2D,3681806,528319,2025-01-01T16:25:29.553000,,2025-01-02T00:36:13.317000,2025-01-02T01:27:53.933000,GOA,GONE ON ARRIVAL,N,8G02,006XX Tchoupitoulas St,70130,8,POINT (-90.0672134 29.94668692)
A0059925,24,MEDICAL,2D,24,MEDICAL,2D,37369000,3513814,2025-01-01T16:29:08.490000,,2025-01-01T16:29:47.277000,2025-01-01T17:42:30.123000,NAT,Necessary Action Taken,N,8J02,015XX Gravier St,70112,8,POINT (0 0)
A0060025,103D,DOMESTIC DISTURBANCE,2C,45D,ABDUCTION/CUSTODY DISPUTE DOMESTIC,2F,3692117,537110,2025-01-01T16:29:44.900000,2025-01-01T16:50:21.450000,,2025-01-01T18:06:22.203000,RTF,REPORT TO FOLLOW,N,5D03,039XX N Claiborne Av,70117,5,POINT (-90.0343428 29.97054168)
A0060125,21,COMPLAINT OTHER,1F,21,COMPLAINT OTHER,1F,3708461,554111,2025-01-01T16:33:00.437000,2025-01-01T20:29:30.183000,,2025-01-01T20:29:34.200000,NAT,Necessary Action Taken,N,7H02,045XX Camelot Dr,70127,7,POINT (-89.9820953 30.01676676)
A0060225,68,UNAUTHORIZED USE OF VEHICLE,1,67A,AUTO THEFT,0,3691505,540825,2025-01-01T16:33:22.900000,2025-01-01T16:51:48.183000,2025-01-01T16:56:23.147000,2025-01-01T18:51:28.893000,RTF,REPORT TO FOLLOW,N,5H02,024XX Desire St,70117,5,POINT (-90.03614373 29.98077586)
A0060325,103,DISTURBANCE (OTHER),1,103,DISTURBANCE (OTHER),2D,3668208,523932,2025-01-01T16:39:13.953000,2025-01-01T17:27:44.827000,2025-01-01T17:35:08.450000,2025-01-01T18:03:25.117000,GOA,GONE ON ARRIVAL,N,2I03,Freret St & Valmont St,70115,2,POINT (-90.1102972 29.9350302)
A0060425,21,COMPLAINT OTHER,1J,67A,AUTO THEFT,0,3696388,532380,2025-01-01T16:41:25.660000,2025-01-01T21:25:12.707000,2025-01-01T21:40:53.263000,2025-01-01T22:53:14.330000,RTF,REPORT TO FOLLOW,N,5.00E+01,006XX Egania St,70117,5,POINT (-90.02102836 29.95740006)
A0060525,103,DISTURBANCE (OTHER),1C,66,EXTORTION (THREATS),1H,3673265,526953,2025-01-01T16:41:38.860000,2025-01-01T17:05:09.350000,2025-01-01T17:11:07.410000,2025-01-01T18:15:13.237000,RTF,REPORT TO FOLLOW,N,6K01,027XX S Claiborne Av,70125,6,POINT (-90.09422887 29.94318664)
A0060725,67A,AUTO THEFT,0,67A,AUTO THEFT,0,3671831,529749,2025-01-01T16:42:39.090000,,2025-01-01T19:26:27.193000,2025-01-01T20:10:56.250000,RTF,REPORT TO FOLLOW,N,6M01,039XX 3rd St,70125,6,POINT (-90.09866013 29.9509163)
A0060625,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3709051,564021,2025-01-01T16:42:39.923000,,2025-01-01T16:42:39.923000,2025-01-01T19:14:39.627000,NAT,Necessary Action Taken,Y,7I13,074XX Read Blvd,70127,7,POINT (-89.97986006 30.04399727)
A0060825,21,COMPLAINT OTHER,1J,29SA,SUICIDE ATTEMPT,2D,3678147,531131,2025-01-01T16:48:40.460000,2025-01-01T16:51:08.953000,,2025-01-01T23:04:04.607000,NAT,Necessary Action Taken,N,8J02,015XX Gravier St,70112,8,POINT (-90.07866964 29.95452776)
A0060925,67,THEFT,0,67,THEFT,0,3667622,525472,2025-01-01T16:48:55.517000,2025-01-01T18:06:17.633000,,2025-01-01T18:29:40.307000,RTF,REPORT TO FOLLOW,N,2N02,055XX Willow St,70115,2,POINT (-90.11209485 29.93928046)
A0061025,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3685214,536686,2025-01-01T16:49:07.557000,2025-01-01T16:51:16.997000,2025-01-01T16:56:16.950000,2025-01-01T18:24:21.300000,NAT,Necessary Action Taken,N,5B02,022XX Blk Marais St,70117,5,POINT (-90.05615882 29.96958803)
A0061125,67S,SHOPLIFTING,0,67,THEFT,1G,3666265,518795,2025-01-01T16:53:17.593000,,2025-01-01T19:26:27.193000,2025-01-01T19:41:00.123000,RTF,REPORT TO FOLLOW,N,2B03,055XX Magazine St,70115,2,POINT (-90.11660197 29.92096204)
A0061225,67S,SHOPLIFTING,1E,67S,SHOPLIFTING,1E,3683397,532284,2025-01-01T16:53:47.697000,,2025-01-01T17:16:19.410000,2025-01-01T17:52:45.730000,RTF,REPORT TO FOLLOW,N,8B02,St Ann St & Decatur St,70116,8,POINT (-90.0620529 29.95754071)
A0061325,103F,FIGHT,2D,35,SIMPLE BATTERY,2E,3675158,536929,2025-01-01T16:55:49.787000,2025-01-01T17:16:21.850000,2025-01-01T17:33:17.017000,2025-01-01T18:42:31.720000,GOA,GONE ON ARRIVAL,N,1M05,St Louis St & N Gayoso St,70119,1,POINT (-90.08790948 29.97056098)
A0061425,107,SUSPICIOUS PERSON,1,107,SUSPICIOUS PERSON,1D,3664041,533298,2025-01-01T16:59:38.120000,2025-01-01T17:27:32.303000,2025-01-01T17:30:56.663000,2025-01-01T17:38:21.057000,GOA,GONE ON ARRIVAL,N,2T01,Apple St & Leonidas St,70118,2,POINT (-90.1231403 29.96090386)
A0061525,107,SUSPICIOUS PERSON,2D,107,SUSPICIOUS PERSON,2D,3683502,533191,2025-01-01T17:00:16.213000,,2025-01-01T17:06:02.690000,2025-01-01T17:12:20.913000,GOA,GONE ON ARRIVAL,N,8.00E+05,010XX Chartres St,70116,8,POINT (-90.06168887 29.96003189)
A0061625,100,HIT & RUN,1G,100,HIT & RUN,2D,3710278,561558,2025-01-01T17:03:30.830000,2025-01-01T22:19:38.877000,2025-01-01T22:27:47.287000,2025-01-01T23:25:54.650000,RTF,REPORT TO FOLLOW,N,7I06,I-10 W & Read Blvd,70127,7,POINT (-89.97607521 30.03718631)
A0061725,AREACK,AREA CHECK,0,AREACK,AREA CHECK,0,3669502,536592,2025-01-01T17:06:07.183000,,2025-01-01T17:06:07.183000,2025-01-01T17:49:55.787000,NAT,Necessary Action Taken,Y,3D01,Ulloa St & S Carrollton Av,70119,3,POINT (-90.10578147 29.96980247)
A0061825,MISC,MISCELLANEOUS COMPLAINT,1,62R,RESIDENCE BURGLARY,1E,3727017,560371,2025-01-01T17:06:41.813000,,2025-01-01T21:17:40.833000,2025-01-01T22:06:14.313000,NAT,Necessary Action Taken,N,7L02,137XX Chef Menteur Hwy,70129,7,POINT (-89.92322431 30.0333654)
A0061925,107,SUSPICIOUS PERSON,1,107,SUSPICIOUS PERSON,2D,3682351,530778,2025-01-01T17:07:20.507000,2025-01-01T22:09:33.753000,2025-01-01T22:14:33.613000,2025-01-01T22:39:33.077000,GOA,GONE ON ARRIVAL,N,8B02,Clinton St & Bienville St,70130,8,POINT (-90.06540862 29.95342959)
A0062025,107,SUSPICIOUS PERSON,2D,107,SUSPICIOUS PERSON,2D,3696008,532296,2025-01-01T17:08:20.600000,2025-01-01T17:11:52.323000,2025-01-01T17:16:48.307000,2025-01-01T18:04:24.723000,GOA,GONE ON ARRIVAL,N,5.00E+01,Chartres St & Lizardi St,70117,5,POINT (-90.02222918 29.95718349)
A0062125,103,DISTURBANCE (OTHER),1C,63,PROWLER,2D,3704368,559101,2025-01-01T17:11:04.973000,,,2025-01-01T17:12:05.933000,VOI,VOID,N,7O04,070XX Lawrence Rd,70126,7,POINT (-89.99484448 30.03061948)
A0062225,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3712050,519024,2025-01-01T17:13:03.117000,,2025-01-01T17:13:03.117000,2025-01-01T18:11:46.130000,NAT,Necessary Action Taken,Y,4.00E+04,Patterson Dr & Albert St,70131,4,POINT (-89.9720732 29.92017375)
A0062325,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3674088,539858,2025-01-01T17:14:42.617000,,2025-01-01T17:14:42.617000,2025-01-01T17:34:54.060000,NAT,Necessary Action Taken,Y,1M01,Dumaine St & Wilson Dr,70119,1,POINT (-90.09118807 29.97864663)
A0062425,103,DISTURBANCE (OTHER),1C,35,SIMPLE BATTERY,2E,3699576,519191,2025-01-01T17:20:37.883000,2025-01-01T17:21:33.747000,2025-01-01T17:26:29.103000,2025-01-01T18:04:45.127000,NAT,Necessary Action Taken,N,4D01,030XX Holiday Dr,70131,4,POINT (-90.01143974 29.92103552)
A0062525,18,TRAFFIC INCIDENT,1J,18,TRAFFIC INCIDENT,1J,3681324,531555,2025-01-01T17:22:43.040000,,2025-01-01T17:22:43.040000,2025-01-01T20:08:58.573000,NAT,Necessary Action Taken,Y,8D04,Approx Loc: 008XX Bienville St,70112,8,POINT (-90.06862167 29.9555995)
A0062725,103,DISTURBANCE (OTHER),1,62R,RESIDENCE BURGLARY,1E,3677671,540751,2025-01-01T17:24:46.293000,,2025-01-01T20:53:56.860000,2025-01-01T21:31:05.883000,GOA,GONE ON ARRIVAL,N,1C04,029XX Maurepas St,70119,1,POINT (-90.07984143 29.98099605)
A0062825,107,SUSPICIOUS PERSON,1,107,SUSPICIOUS PERSON,2D,3681502,529375,2025-01-01T17:26:32.220000,,,2025-01-01T18:20:04.910000,GOA,GONE ON ARRIVAL,N,8G04,004XX Magazine St,70130,8,POINT (-90.06813655 29.94959939)
A0062925,67S,SHOPLIFTING,0,67S,SHOPLIFTING,1E,3704921,558064,2025-01-01T17:28:18.733000,,2025-01-01T19:26:27.193000,2025-01-01T20:31:11.603000,RTF,REPORT TO FOLLOW,N,7Q03,057XX Crowder Blvd,70126,7,POINT (-89.99313538 30.02775226)
A0063025,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3676582,523219,2025-01-01T17:28:50.933000,,2025-01-01T17:28:50.933000,2025-01-01T17:51:27.720000,NAT,Necessary Action Taken,Y,6Q05,016XX Blk 2nd St,70130,6,POINT (-90.08388426 29.93281914)
A0063125,18,TRAFFIC INCIDENT,1J,18,TRAFFIC INCIDENT,1J,3680664,532944,2025-01-01T17:28:59.073000,2025-01-01T17:28:59.073000,2025-01-01T17:29:06.073000,2025-01-01T17:44:08.287000,NAT,Necessary Action Taken,N,1.00E+01,Basin St & St Louis St,70112,1,POINT (-90.07065822 29.95943875)
A0063225,107P,SUSPICIOUS PACKAGE,2C,107P,SUSPICIOUS PACKAGE,2C,3689638,535004,2025-01-01T17:29:37.890000,2025-01-01T17:33:06.410000,2025-01-01T17:46:06.580000,2025-01-01T18:24:38.967000,GOA,GONE ON ARRIVAL,N,5C04,Burgundy St & Piety St,70117,5,POINT (-90.0422489 29.96482859)
A0063325,22,DISPERSE SUBJECTS,1H,22,DISPERSE SUBJECTS,1H,3679948,544092,2025-01-01T17:31:53.317000,,2025-01-01T17:31:53.317000,2025-01-01T17:55:16.247000,NAT,Necessary Action Taken,Y,3L03,020XX Gentilly Blvd,70119,3,POINT (-90.07253223 29.99011183)
A0063425,103,DISTURBANCE (OTHER),1C,107,SUSPICIOUS PERSON,2D,3673592,536244,2025-01-01T17:32:20.377000,2025-01-01T17:33:58.407000,2025-01-01T17:39:49.400000,2025-01-01T18:42:07.107000,NAT,Necessary Action Taken,N,1L02,032XX Canal St,70119,1,POINT (-90.09287804 29.96872468)
A0063525,103,DISTURBANCE (OTHER),1C,34,AGGRAVATED BATTERY,2C,3671645,535198,2025-01-01T17:32:41.380000,2025-01-01T17:35:19.793000,2025-01-01T17:42:04.060000,2025-01-01T18:35:59.473000,NAT,Necessary Action Taken,N,1L03,034XX Tulane Av,70119,1,POINT (-90.09906349 29.96590462)
A0063625,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3662050,528288,2025-01-01T17:40:45.297000,,2025-01-01T17:40:45.297000,2025-01-01T17:47:58.707000,NAT,Necessary Action Taken,Y,2L03,Oak St & S Carrollton Av,70118,2,POINT (-90.12959266 29.94718627)
A0063725,21,COMPLAINT OTHER,1F,21,COMPLAINT OTHER,1F,3690773,549826,2025-01-01T17:41:15.900000,2025-01-01T20:38:36.933000,2025-01-01T20:50:02.413000,2025-01-01T21:50:33.927000,NAT,Necessary Action Taken,N,3U04,043XX Chef Menteur Hwy,70126,3,POINT (-90.038136 30.00554738)
A0063825,107,SUSPICIOUS PERSON,2D,107,SUSPICIOUS PERSON,2D,3680080,528051,2025-01-01T17:42:43.750000,2025-01-01T17:45:40.027000,2025-01-01T17:51:23.227000,2025-01-01T18:19:58.897000,NAT,Necessary Action Taken,N,8H01,007XX Julia St,70130,8,POINT (-90.07267328 29.94600057)
A0063925,103D,DOMESTIC DISTURBANCE,2C,21,COMPLAINT OTHER,1F,3685614,535944,2025-01-01T17:43:14.650000,2025-01-01T17:45:58.817000,2025-01-01T17:57:37.583000,2025-01-01T18:50:51.847000,RTF,REPORT TO FOLLOW,N,5B01,023XX N Rampart St,70117,5,POINT (-90.05492223 29.96753464)
A0064025,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3684103,533562,2025-01-01T17:44:49.197000,,2025-01-01T17:44:49.197000,2025-01-01T17:53:08.970000,NAT,Necessary Action Taken,Y,8.00E+05,005XX Blk Governor Nicholls St,70116,8,POINT (-90.05977766 29.96103229)
A0064125,42,AGGRAVATED RAPE,1,42,AGGRAVATED RAPE,2C,37369000,3513814,2025-01-01T17:46:28.237000,2025-01-01T17:48:02.153000,2025-01-01T17:57:53.447000,2025-01-02T00:57:57.507000,RTF,REPORT TO FOLLOW,N,4H02,004XX O'Bannon St,70114,4,POINT (0 0)
A0064225,103,DISTURBANCE (OTHER),2D,103,DISTURBANCE (OTHER),2D,3697415,520256,2025-01-01T17:46:55.770000,2025-01-01T17:50:18.443000,2025-01-01T17:55:18.673000,2025-01-01T18:01:51.560000,NAT,Necessary Action Taken,N,4J01,036XX General De Gaulle Dr,70114,4,POINT (-90.01822387 29.92403206)
